timestamp,household_id,generation_kw,fault
2025-09-12 13:00:00,House_02,3.353,0
2025-09-12 13:15:00,House_02,3.434,0
2025-09-12 13:30:00,House_02,3.406,0
2025-09-12 13:45:00,House_02,3.293,0
2025-09-12 14:00:00,House_02,3.333,0
2025-09-12 14:15:00,House_02,3.223,0
2025-09-12 14:30:00,House_02,3.251,0
2025-09-12 14:45:00,House_02,3.096,0
2025-09-12 15:00:00,House_02,3.003,0
2025-09-12 15:15:00,House_02,3.012,0
2025-09-12 15:30:00,House_02,2.729,0
2025-09-12 15:45:00,House_02,2.864,0
2025-09-12 16:00:00,House_02,2.668,0
2025-09-12 16:15:00,House_02,2.439,0
2025-09-12 16:30:00,House_02,2.301,0
2025-09-12 16:45:00,House_02,2.179,0
2025-09-12 17:00:00,House_02,2.11,0
2025-09-12 17:15:00,House_02,1.975,0
2025-09-12 17:30:00,House_02,1.775,0
2025-09-12 17:45:00,House_02,1.638,0
2025-09-12 18:00:00,House_02,1.409,0
2025-09-12 18:15:00,House_02,1.344,0
2025-09-12 18:30:00,House_02,1.097,0
2025-09-12 18:45:00,House_02,0.81,0
2025-09-12 19:00:00,House_02,0.825,0
2025-09-12 19:15:00,House_02,0.596,0
2025-09-12 19:30:00,House_02,0.475,0
2025-09-12 19:45:00,House_02,0.251,0
2025-09-12 20:00:00,House_02,0.016,0
2025-09-12 20:15:00,House_02,0.052,0
2025-09-12 20:30:00,House_02,0.0,0
2025-09-12 20:45:00,House_02,0.05,0
2025-09-12 21:00:00,House_02,0.021,0
2025-09-12 21:15:00,House_02,0.013,0
2025-09-12 21:30:00,House_02,0.0,0
2025-09-12 21:45:00,House_02,0.086,0
2025-09-12 22:00:00,House_02,0.039,0
2025-09-12 22:15:00,House_02,0.017,0
2025-09-12 22:30:00,House_02,0.052,0
2025-09-12 22:45:00,House_02,0.048,0
2025-09-12 23:00:00,House_02,0.013,0
2025-09-12 23:15:00,House_02,0.052,0
2025-09-12 23:30:00,House_02,0.077,0
2025-09-12 23:45:00,House_02,0.075,0
2025-09-13 00:00:00,House_02,0.063,0
2025-09-13 00:15:00,House_02,0.045,0
2025-09-13 00:30:00,House_02,0.004,0
2025-09-13 00:45:00,House_02,0.056,0
2025-09-13 01:00:00,House_02,0.0,0
2025-09-13 01:15:00,House_02,0.045,0
2025-09-13 01:30:00,House_02,0.012,0
2025-09-13 01:45:00,House_02,0.035,0
2025-09-13 02:00:00,House_02,0.052,0
2025-09-13 02:15:00,House_02,0.083,0
2025-09-13 02:30:00,House_02,0.065,0
2025-09-13 02:45:00,House_02,0.0,0
2025-09-13 03:00:00,House_02,0.0,0
2025-09-13 03:15:00,House_02,0.0,0
2025-09-13 03:30:00,House_02,0.071,0
2025-09-13 03:45:00,House_02,0.087,0
2025-09-13 04:00:00,House_02,0.046,0
2025-09-13 04:15:00,House_02,0.0,0
2025-09-13 04:30:00,House_02,0.0,0
2025-09-13 04:45:00,House_02,0.063,0
2025-09-13 05:00:00,House_02,0.0,0
2025-09-13 05:15:00,House_02,0.0,0
2025-09-13 05:30:00,House_02,0.009,0
2025-09-13 05:45:00,House_02,0.122,0
2025-09-13 06:00:00,House_02,0.021,0
2025-09-13 06:15:00,House_02,0.081,0
2025-09-13 06:30:00,House_02,0.396,0
2025-09-13 06:45:00,House_02,0.53,0
2025-09-13 07:00:00,House_02,0.756,0
2025-09-13 07:15:00,House_02,0.93,0
2025-09-13 07:30:00,House_02,1.022,0
2025-09-13 07:45:00,House_02,1.256,0
2025-09-13 08:00:00,House_02,1.527,0
2025-09-13 08:15:00,House_02,1.651,0
2025-09-13 08:30:00,House_02,1.85,0
2025-09-13 08:45:00,House_02,2.037,0
2025-09-13 09:00:00,House_02,1.908,0
2025-09-13 09:15:00,House_02,1.682,0
2025-09-13 09:30:00,House_02,1.501,0
2025-09-13 09:45:00,House_02,1.268,0
2025-09-13 10:00:00,House_02,1.027,0
2025-09-13 10:15:00,House_02,0.723,0
2025-09-13 10:30:00,House_02,0.719,0
2025-09-13 10:45:00,House_02,0.816,0
2025-09-13 11:00:00,House_02,0.969,0
2025-09-13 11:15:00,House_02,1.033,0
2025-09-13 11:30:00,House_02,1.086,0
2025-09-13 11:45:00,House_02,1.156,0
2025-09-13 12:00:00,House_02,1.08,0
2025-09-13 12:15:00,House_02,3.34,0
2025-09-13 12:30:00,House_02,3.448,0
2025-09-13 12:45:00,House_02,3.312,0
2025-09-13 13:00:00,House_02,3.325,0
2025-09-13 13:15:00,House_02,3.353,0
2025-09-13 13:30:00,House_02,3.43,0
2025-09-13 13:45:00,House_02,3.321,0
2025-09-13 14:00:00,House_02,0.04,0
2025-09-13 14:15:00,House_02,0.026,0
2025-09-13 14:30:00,House_02,0.025,0
2025-09-13 14:45:00,House_02,3.169,0
2025-09-13 15:00:00,House_02,3.13,0
2025-09-13 15:15:00,House_02,3.029,0
2025-09-13 15:30:00,House_02,2.805,0
2025-09-13 15:45:00,House_02,2.802,0
2025-09-13 16:00:00,House_02,2.675,0
2025-09-13 16:15:00,House_02,2.438,0
2025-09-13 16:30:00,House_02,2.445,0
2025-09-13 16:45:00,House_02,2.207,0
2025-09-13 17:00:00,House_02,2.166,0
2025-09-13 17:15:00,House_02,1.902,0
2025-09-13 17:30:00,House_02,1.695,0
2025-09-13 17:45:00,House_02,1.707,0
2025-09-13 18:00:00,House_02,1.462,0
2025-09-11 18:00:00,House_03,1.53,0
2025-09-11 18:15:00,House_03,1.443,0
2025-09-11 18:30:00,House_03,1.225,0
2025-09-11 18:45:00,House_03,1.054,0
2025-09-11 19:00:00,House_03,0.907,0
2025-09-11 19:15:00,House_03,0.655,0
2025-09-11 19:30:00,House_03,0.488,0
2025-09-11 19:45:00,House_03,0.249,0
2025-09-11 20:00:00,House_03,0.056,0
2025-09-11 20:15:00,House_03,0.051,0
2025-09-11 20:30:00,House_03,0.0,0
2025-09-11 20:45:00,House_03,0.0,0
2025-09-11 21:00:00,House_03,0.006,0
2025-09-11 21:15:00,House_03,0.025,0
2025-09-11 21:30:00,House_03,0.011,0
2025-09-11 21:45:00,House_03,0.043,0
2025-09-11 22:00:00,House_03,0.0,0
2025-09-11 22:15:00,House_03,0.0,0
2025-09-11 22:30:00,House_03,0.048,0
2025-09-11 22:45:00,House_03,0.0,0
2025-09-11 23:00:00,House_03,0.0,0
2025-09-11 23:15:00,House_03,0.014,0
2025-09-11 23:30:00,House_03,0.0,0
2025-09-11 23:45:00,House_03,0.0,0
2025-09-12 00:00:00,House_03,0.087,0
2025-09-12 00:15:00,House_03,0.0,0
2025-09-12 00:30:00,House_03,0.006,0
2025-09-12 00:45:00,House_03,0.039,0
2025-09-12 01:00:00,House_03,0.04,0
2025-09-12 01:15:00,House_03,0.0,0
2025-09-12 01:30:00,House_03,0.041,0
2025-09-12 01:45:00,House_03,0.036,0
2025-09-12 02:00:00,House_03,0.0,0
2025-09-12 02:15:00,House_03,0.018,0
2025-09-12 02:30:00,House_03,0.0,0
2025-09-12 02:45:00,House_03,0.0,0
2025-09-12 03:00:00,House_03,0.063,0
2025-09-12 03:15:00,House_03,0.064,0
2025-09-12 03:30:00,House_03,0.052,0
2025-09-12 03:45:00,House_03,0.0,0
2025-09-12 04:00:00,House_03,0.012,0
2025-09-12 04:15:00,House_03,0.007,0
2025-09-12 04:30:00,House_03,0.014,0
2025-09-12 04:45:00,House_03,0.0,0
2025-09-12 05:00:00,House_03,0.0,0
2025-09-12 05:15:00,House_03,0.028,0
2025-09-12 05:30:00,House_03,0.001,0
2025-09-12 05:45:00,House_03,0.0,0
2025-09-12 06:00:00,House_03,0.0,0
2025-09-12 06:15:00,House_03,0.205,0
2025-09-12 06:30:00,House_03,0.333,0
2025-09-12 06:45:00,House_03,0.609,0
2025-09-12 07:00:00,House_03,0.829,0
2025-09-12 07:15:00,House_03,1.028,0
2025-09-12 07:30:00,House_03,1.279,0
2025-09-12 07:45:00,House_03,1.406,0
2025-09-12 08:00:00,House_03,1.629,0
2025-09-12 08:15:00,House_03,1.833,0
2025-09-12 08:30:00,House_03,1.949,0
2025-09-12 08:45:00,House_03,2.141,0
2025-09-12 09:00:00,House_03,2.328,0
2025-09-12 09:15:00,House_03,2.486,0
2025-09-12 09:30:00,House_03,2.712,0
2025-09-12 09:45:00,House_03,2.83,0
2025-09-12 10:00:00,House_03,3.073,0
2025-09-12 10:15:00,House_03,3.042,0
2025-09-12 10:30:00,House_03,3.231,0
2025-09-12 10:45:00,House_03,3.381,0
2025-09-12 11:00:00,House_03,3.439,0
2025-09-12 11:15:00,House_03,3.597,0
2025-09-12 11:30:00,House_03,0.518,0
2025-09-12 11:45:00,House_03,0.547,0
2025-09-12 12:00:00,House_03,0.517,0
2025-09-12 12:15:00,House_03,0.503,0
2025-09-12 12:30:00,House_03,0.492,0
2025-09-12 12:45:00,House_03,3.659,0
2025-09-12 13:00:00,House_03,3.735,0
2025-09-12 13:15:00,House_03,3.846,0
2025-09-12 13:30:00,House_03,3.807,0
2025-09-12 13:45:00,House_03,3.673,0
2025-09-12 14:00:00,House_03,3.696,0
2025-09-12 14:15:00,House_03,3.65,0
2025-09-12 14:30:00,House_03,3.671,0
2025-09-12 14:45:00,House_03,3.424,0
2025-09-12 15:00:00,House_03,3.364,0
2025-09-12 15:15:00,House_03,3.38,0
2025-09-12 15:30:00,House_03,3.109,0
2025-09-12 15:45:00,House_03,3.213,0
2025-09-12 16:00:00,House_03,2.942,0
2025-09-12 16:15:00,House_03,2.773,0
2025-09-12 16:30:00,House_03,2.674,0
2025-09-12 16:45:00,House_03,2.441,0
2025-09-12 17:00:00,House_03,2.407,0
2025-09-12 17:15:00,House_03,2.228,0
2025-09-12 17:30:00,House_03,2.012,0
2025-09-12 17:45:00,House_03,1.843,0
2025-09-12 18:00:00,House_03,1.57,0
2025-09-12 18:15:00,House_03,1.434,0
2025-09-12 18:30:00,House_03,1.329,0
2025-09-12 18:45:00,House_03,0.89,0
2025-09-12 19:00:00,House_03,0.939,0
2025-09-12 19:15:00,House_03,0.691,0
2025-09-12 19:30:00,House_03,0.556,0
2025-09-12 19:45:00,House_03,0.332,0
2025-09-12 20:00:00,House_03,0.021,0
2025-09-12 20:15:00,House_03,0.0,0
2025-09-12 20:30:00,House_03,0.073,0
2025-09-12 20:45:00,House_03,0.0,0
2025-09-12 21:00:00,House_03,0.025,0
2025-09-12 21:15:00,House_03,0.0,0
2025-09-12 21:30:00,House_03,0.0,0
2025-09-12 21:45:00,House_03,0.148,0
2025-09-12 22:00:00,House_03,0.027,0
2025-09-12 22:15:00,House_03,0.0,0
2025-09-12 22:30:00,House_03,0.0,0
2025-09-12 22:45:00,House_03,0.0,0
2025-09-12 23:00:00,House_03,0.0,0
2025-09-12 23:15:00,House_03,0.073,0
2025-09-12 23:30:00,House_03,0.085,0
2025-09-12 23:45:00,House_03,0.039,0
2025-09-13 00:00:00,House_03,0.095,0
2025-09-13 00:15:00,House_03,0.001,0
2025-09-13 00:30:00,House_03,0.019,0
2025-09-13 00:45:00,House_03,0.033,0
2025-09-13 01:00:00,House_03,0.0,0
2025-09-13 01:15:00,House_03,0.048,0
2025-09-13 01:30:00,House_03,0.03,0
2025-09-13 01:45:00,House_03,0.02,0
2025-09-13 02:00:00,House_03,0.012,0
2025-09-13 02:15:00,House_03,0.059,0
2025-09-13 02:30:00,House_03,0.097,0
2025-09-13 02:45:00,House_03,0.009,0
2025-09-13 03:00:00,House_03,0.0,0
2025-09-13 03:15:00,House_03,0.04,0
2025-09-13 03:30:00,House_03,0.091,0
2025-09-13 03:45:00,House_03,0.089,0
2025-09-13 04:00:00,House_03,0.016,0
2025-09-13 04:15:00,House_03,0.044,0
2025-09-13 04:30:00,House_03,0.004,0
2025-09-13 04:45:00,House_03,0.077,0
2025-09-13 05:00:00,House_03,0.047,0
2025-09-13 05:15:00,House_03,0.0,0
2025-09-13 05:30:00,House_03,0.0,0
2025-09-13 05:45:00,House_03,0.085,0
2025-09-13 06:00:00,House_03,0.017,0
2025-09-13 06:15:00,House_03,0.121,0
2025-09-13 06:30:00,House_03,0.454,0
2025-09-13 06:45:00,House_03,0.576,0
2025-09-13 07:00:00,House_03,0.868,0
2025-09-13 07:15:00,House_03,0.917,0
2025-09-13 07:30:00,House_03,1.192,0
2025-09-13 07:45:00,House_03,1.377,0
2025-09-13 08:00:00,House_03,1.668,0
2025-09-13 08:15:00,House_03,1.913,0
2025-09-13 08:30:00,House_03,2.019,0
2025-09-13 08:45:00,House_03,2.265,0
2025-09-13 09:00:00,House_03,2.106,0
2025-09-13 09:15:00,House_03,1.911,0
2025-09-13 09:30:00,House_03,1.626,0
2025-09-13 09:45:00,House_03,1.407,0
2025-09-13 10:00:00,House_03,1.164,0
2025-09-13 10:15:00,House_03,0.814,0
2025-09-13 10:30:00,House_03,0.814,0
2025-09-13 10:45:00,House_03,0.953,0
2025-09-13 11:00:00,House_03,1.153,0
2025-09-13 11:15:00,House_03,1.161,0
2025-09-13 11:30:00,House_03,1.196,0
2025-09-13 11:45:00,House_03,1.24,0
2025-09-13 12:00:00,House_03,1.216,0
2025-09-13 12:15:00,House_03,3.713,0
2025-09-13 12:30:00,House_03,3.79,0
2025-09-13 12:45:00,House_03,3.737,0
2025-09-13 13:00:00,House_03,3.766,0
2025-09-13 13:15:00,House_03,3.755,0
2025-09-13 13:30:00,House_03,3.795,0
2025-09-13 13:45:00,House_03,3.751,0
2025-09-13 14:00:00,House_03,0.022,0
2025-09-13 14:15:00,House_03,0.0,0
2025-09-13 14:30:00,House_03,0.0,0
2025-09-13 14:45:00,House_03,3.552,0
2025-09-13 15:00:00,House_03,3.437,0
2025-09-13 15:15:00,House_03,3.36,0
2025-09-13 15:30:00,House_03,3.21,0
2025-09-13 15:45:00,House_03,3.096,0
2025-09-13 16:00:00,House_03,2.988,0
2025-09-13 16:15:00,House_03,2.736,0
2025-09-13 16:30:00,House_03,2.655,0
2025-09-13 16:45:00,House_03,2.569,0
2025-09-13 17:00:00,House_03,2.509,0
2025-09-13 17:15:00,House_03,2.179,0
2025-09-13 17:30:00,House_03,1.939,0
2025-09-13 17:45:00,House_03,1.827,0
2025-09-13 18:00:00,House_03,1.587,0
2025-09-11 18:00:00,House_04,1.47,0
2025-09-11 18:15:00,House_04,1.467,0
2025-09-11 18:30:00,House_04,1.229,0
2025-09-11 18:45:00,House_04,0.985,0
2025-09-11 19:00:00,House_04,0.828,0
2025-09-11 19:15:00,House_04,0.612,0
2025-09-11 19:30:00,House_04,0.51,0
2025-09-11 19:45:00,House_04,0.179,0
2025-09-11 20:00:00,House_04,0.054,0
2025-09-11 20:15:00,House_04,0.088,0
2025-09-11 20:30:00,House_04,0.0,0
2025-09-11 20:45:00,House_04,0.0,0
2025-09-11 21:00:00,House_04,0.0,0
2025-09-11 21:15:00,House_04,0.0,0
2025-09-11 21:30:00,House_04,0.046,0
2025-09-11 21:45:00,House_04,0.034,0
2025-09-11 22:00:00,House_04,0.0,0
2025-09-11 22:15:00,House_04,0.015,0
2025-09-11 22:30:00,House_04,0.005,0
2025-09-11 22:45:00,House_04,0.038,0
2025-09-11 23:00:00,House_04,0.0,0
2025-09-11 23:15:00,House_04,0.037,0
2025-09-11 23:30:00,House_04,0.016,0
2025-09-11 23:45:00,House_04,0.023,0
2025-09-12 00:00:00,House_04,0.075,0
2025-09-12 00:15:00,House_04,0.0,0
2025-09-12 00:30:00,House_04,0.016,0
2025-09-12 00:45:00,House_04,0.0,0
